20141,30279,31453,AMA,IAH,517,74.89,$253.91,UA,88.0,$257.95,UA,88.0,$257.95
20141,30279,31703,AMA,ISP,1600,0.67,$341.00,,0.0,$0.00,,0.0,"$9,999.00"
20141,30279,31703,AMA,JFK,1564,1.11,$506.19,AA,80.0,$427.56,AA,80.0,$427.56
20141,30279,32575,AMA,LAX,955,19.11,$311.87,WN,40.7,$269.85,WN,40.7,$269.85
20141,30279,31703,AMA,LGA,1560,12.56,$350.62,AA,46.0,$371.33,UA,36.3,$285.38
20141,30279,32575,AMA,LGB,942,0.22,$411.50,,0.0,$0.00,,0.0,"$9,999.00"
20141,30279,30977,AMA,MDW,880,8.22,$316.46,WN,98.7,$316.77,WN,98.7,$316.77
20141,30279,32467,AMA,MIA,1429,6.22,$294.37,AA,69.6,$294.50,AA,69.6,$294.50
20141,30279,32457,AMA,OAK,1153,4.44,$387.43,WN,100.0,$387.43,WN,100.0,$387.43
20141,30279,32575,AMA,ONT,908,8.89,$281.37,WN,67.5,$276.83,WN,67.5,$276.83
20141,30279,30977,AMA,ORD,879,13.67,$334.98,AA,63.4,$316.82,AA,63.4,$316.82
20141,30279,32457,AMA,SFO,1161,9.00,$337.34,UA,39.5,$326.34,WN,33.3,$314.44
20141,30279,32457,AMA,SJC,1136,4.33,$332.52,WN,74.4,$350.79,AA,15.4,$256.54
20141,30279,32575,AMA,SNA,928,7.33,$320.54,WN,47.0,$331.19,UA,15.2,$285.08
20141,30361,30977,ART,ORD,618,11.56,$218.44,AA,98.1,$212.28,AA,98.1,$212.28
20141,30372,30423,ASE,AUS,812,20.33,$329.32,UA,93.4,$328.15,UA,93.4,$328.15
20141,30372,30721,ASE,BOS,1879,31.11,$455.80,UA,97.1,$446.06,UA,97.1,$446.06
20141,30372,32575,ASE,BUR,725,0.22,$416.65,UA,100.0,$416.65,UA,100.0,$416.65
20141,30372,30852,ASE,BWI,1613,17.00,$382.90,UA,97.4,$379.05,UA,97.4,$379.05
20141,30372,30647,ASE,CAK,1348,0.11,$565.34,UA,100.0,$565.34,UA,100.0,$565.34
20141,30372,30647,ASE,CLE,1325,10.00,$367.60,UA,96.7,$367.68,UA,96.7,$367.68
20141,30372,30852,ASE,DCA,1598,18.89,$423.76,UA,84.7,$411.61,UA,84.7,$411.61
20141,30372,31703,ASE,EWR,1729,47.00,$570.75,UA,91.7,$564.88,UA,91.7,$564.88
20141,30372,32467,ASE,FLL,1792,36.56,$441.62,UA,87.5,$435.07,UA,87.5,$435.07
20141,30372,31453,ASE,HOU,933,0.11,$287.00,AA,100.0,$287.00,AA,100.0,$287.00
20141,30372,31703,ASE,HPN,1750,3.67,$430.83,UA,97.0,$441.80,UA,97.0,$441.80
20141,30372,30852,ASE,IAD,1574,35.89,$433.50,UA,99.1,$431.18,UA,99.1,$431.18
20141,30372,31453,ASE,IAH,913,76.22,$379.71,UA,98.3,$380.57,UA,98.3,$380.57
20141,30372,31703,ASE,JFK,1750,2.33,$640.88,DL,33.3,$430.55,DL,33.3,$430.55
20141,30372,32575,ASE,LAX,737,207.33,$332.78,UA,82.7,$330.42,UA,82.7,$330.42
20141,30372,31703,ASE,LGA,1744,134.11,$492.31,UA,91.6,$490.92,UA,91.6,$490.92
20141,30372,30977,ASE,MDW,1020,0.11,$606.00,DL,100.0,$606.00,DL,100.0,$606.00
20141,30372,30721,ASE,MHT,1854,1.00,$581.02,UA,100.0,$581.02,UA,100.0,$581.02
